subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,111,-0.178018007092719,0.7017378451578604,mean
sub-EN057,16,L,112,-0.2273775107980858,0.7225378987698872,mean
sub-EN057,16,L,113,-0.0152857078774933,0.4317887497495247,mean
sub-EN057,16,L,114,-0.0066259311070315,0.7451025805153885,mean
sub-EN057,16,L,115,-0.0380950269253218,0.2034726427061835,mean
sub-EN057,16,L,116,-0.0117528556564746,0.7244621697292881,mean
sub-EN057,16,L,117,-0.1060580583289897,0.0497288267962289,mean
sub-EN057,16,L,118,0.0006978959526119,0.9595995422070134,mean
sub-EN057,16,L,119,-0.1261120944593676,0.4937453633481801,mean
sub-EN057,16,R,0,-397.33057029164434,0.7022752525616883,mean
sub-EN057,16,R,1,-0.5689483638284616,0.0691889634430051,mean
sub-EN057,16,R,2,-2.825606290221097,0.7362575140456351,mean
sub-EN057,16,R,3,-31.448819735219285,0.704468905363461,mean
sub-EN057,16,R,4,-1.2491412941008502,0.5854257550929124,mean
sub-EN057,16,R,5,-0.6668273562365358,0.0323125840734214,mean
sub-EN057,16,R,6,-3.43612257117625,0.725099244084153,mean
sub-EN057,16,R,7,-0.3970746928367981,0.6587440372109601,mean
sub-EN057,16,R,8,-4.634311064330208,0.7111103736523641,mean
sub-EN057,16,R,9,0.2637258667272805,0.2588065619592105,mean
sub-EN057,16,R,10,-0.6341781005541418,0.6986232386818176,mean
sub-EN057,16,R,11,-3.176160436326935,0.7097135006036256,mean
sub-EN057,16,R,12,-0.938168515613754,0.7282373114803418,mean
sub-EN057,16,R,13,-0.6916480179300385,0.6824605725054212,mean
sub-EN057,16,R,14,-2.1109109228552616,0.7122190311707193,mean
sub-EN057,16,R,15,-0.7992836453692179,0.7406390052965974,mean
sub-EN057,16,R,16,-0.4671252618902937,0.7665724477495228,mean
sub-EN057,16,R,17,-2.637595667227921,0.6459712391898221,mean
sub-EN057,16,R,18,-0.1350177987816245,0.2509157823234335,mean
sub-EN057,16,R,19,-0.4622716597310167,0.5380071509607616,mean
sub-EN057,16,R,20,-0.3877441125724435,0.7045417639584667,mean
sub-EN057,16,R,21,-0.3523225285614571,0.6915547298778727,mean
sub-EN057,16,R,22,-0.8212735624882429,0.6471256186665983,mean
sub-EN057,16,R,23,-0.1465225697732275,0.7737161015080312,mean
sub-EN057,16,R,24,-0.0708178818347025,0.6624126631010807,mean
sub-EN057,16,R,25,0.1016705797362785,0.3256033394572512,mean
sub-EN057,16,R,26,0.0585739768437762,0.3251454164766696,mean
sub-EN057,16,R,27,-0.2479003538897893,0.7396323263908777,mean
sub-EN057,16,R,28,-0.1334794778716575,0.6533404255092043,mean
sub-EN057,16,R,29,-0.0306731942720066,0.5904544283676149,mean
sub-EN057,16,R,30,-0.0902315876741106,0.2052211626600565,mean
sub-EN057,16,R,31,0.0304045179779455,0.6286984895677332,mean
sub-EN057,16,R,32,-0.2894126680771111,0.7317381594499376,mean
sub-EN057,16,R,33,7.325656471578148e-05,0.9968673693362038,mean
sub-EN057,16,R,34,-0.2048904121958589,0.5241942881824736,mean
sub-EN057,16,R,35,-0.1153819532259296,0.4810175213633213,mean
sub-EN057,16,R,36,-0.0722458318486081,0.7844232458143476,mean
sub-EN057,16,R,37,-1.357884887540019,0.7079962147837109,mean
sub-EN057,16,R,38,-0.4805368118773921,0.6902237975005994,mean
sub-EN057,16,R,39,-0.743083282374041,0.6906242437708257,mean
sub-EN057,16,R,40,0.0271385371318053,0.4549709623048955,mean
sub-EN057,16,R,41,-0.8896210896230816,0.6746318025471081,mean
sub-EN057,16,R,42,-0.1168199614689119,0.6532128797040023,mean
sub-EN057,16,R,43,-0.0603866080076699,0.7674556174551572,mean
sub-EN057,16,R,44,-0.049179527007848,0.2136527053032957,mean
sub-EN057,16,R,45,-0.3352541583706114,0.686417684746432,mean
